Justin Timberlake,sad,"You were my sun, you were my earth
But you didn't know all the ways I loved you, no
So you took a chance and made other plans
But I bet you didn't think that they would come crashing down, no

[Pre-Chorus: Justin Timberlake]
You don't have to say
What you did
I already know
I found out from him
Now there's just no chance
With you and me
There'll never be
And don't it make you sad about it?
[Chorus: Justin Timberlake]
You told me you loved me, why did you leave me all alone?
Now you tell me you need me when you call me on the phone
Girl, I refuse, you must have me confused with some other guy
The bridges were burned, now it's your turn to cry
Cry me a river
Cry me a river
Cry me a river
Cry me a river (Yeah, yeah)

[Verse 2: Justin Timberlake]
You know that they say that some things are better left unsaid
And it wasn't like you only talked to him and you know it
Don't act like you don't know it
And all of these things people told me keep messin' with my head (Messin' with my head)
Should've picked honesty, then you may not have blown it, yeah

[Pre-Chorus: Justin Timberlake]
You don't have to say (Don't have to say)
What you did (What you did)
I already know (I already know)
I found out from him (Uh)
Now there's just no chance (No chance)
With you and me (You and me)
There'll never be
And don't it make you sad about it?
You might also like[Chorus: Justin Timberlake]
You told me you loved me, why did you leave me all alone? (All alone)
Now you tell me you need me when you call me on the phone (When you call me on the phone)
Girl, I refuse, you must have me confused with some other guy (Not like them, baby)
The bridges were burned, now it's your turn (It's your turn) to cry (So)
Cry me a river (Go on and just)
Cry me a river (Go on and just)
Cry me a river (Baby, go on and just)
Cry me a river (Yeah, yeah)

[Bridge: Timbaland & Justin Timberlake]
Oh (Oh, well)
The damage is done, so I guess I'll be leavin' (Oh, oh, oh)
Oh (Oh, well)
The damage is done, so I guess I'll be leavin' (Oh, oh, oh)
Oh (Oh, well)
The damage is done, so I guess I'll be leavin' (Oh, oh, oh)
Oh (Oh, well)
The damage is done, so I guess I'll be l-l-l-l-leavin' (Oh, oh, oh)

[Pre-Chorus: Justin Timberlake]
You don't have to say (Don't have to say)
What you did (What you did)
I already know (I already know)
I found out from him (Uh)
Now there's just no chance (No chance)
With you and me (You and me)
There'll never be
Don't it make you sad about it?
[Chorus: Justin Timberlake]
Cry me a river (Go on and just)
Cry me a river (Baby, go on and just)
Cry me a river (You can go on and just)
Cry me a river (Yeah, yeah)
Cry me a river (Baby, go on and just)
Cry me a river (Go on and just)
Cry me a river (Come on, baby, cry)
Cry me a river (Don't wanna cry no more, yeah, yeah)

[Outro: Justin Timberlake]
Cry me a river
Cry me a river
Oh, cry me a river
Oh, cry me a river
Oh, cry me a river (Cry me, cry me)
Oh, cry me a river (Cry me, cry me)
Oh, cry me a river (Cry me, cry me)
Oh, cry me a river (Cry me, cry me)
Oh, cry me a river (Cry me, cry me)
Oh, cry me a river (Cry me, cry me)
Oh, cry me a river (Cry me, cry me)58",0
Rot Ken,aggressive,"Twin gon' grab the Glock (Glock)
Step on that boy and leave him dead
I got on Gucci socks (Gucci socks)
Kenny drippin' in this bitch
I got these bitches on me
Shoppin', spend 'bout fifty on it
This Glock, it got a fifty on it
Your bitch, she say she love when I be drippin'
She gon' lick it off me
Get a bag, flip a pack, I get money, huh (Money, huh)
When you trippin' and take off the mask
That's when them people come
[Chorus]
So I'ma keep me a mask on
Go and trap out this bitch like a baboon
Fuck a love life, been a tough night
Got a hard knife for a nigga (Yeah)
Give me top, baby girl, keep your clothes on (Yeah)
Got a Glock and I got me some war wounds (Yeah)
Know it's showtime, I got soul ties
You gon' die 'fore I be a victim (Yeah)
Chopper hanging out the window
Draco hanging out the Jeep
Wins, we just caught an opp
We goin' up, that's two for three
Kobe, that's a two for four
Don't know me, what you speaking on?
She wanna be my only bitch
I'm tryna tell her play her role

[Verse 2]
Just chill baby girl, don't rush the vibe
And I came out that jungle, but I survived
Put that boy on the news, it's televised
I'm just tryna find love, but it's selling out
How the fuck you my dog and you tellin' now?
I'm just watching my back and I'm lookin 'round
When I roll down this window, nigga better hope he not around
Your love on speed dial like a phone
I thought it was real, led a nigga on
When I jump in the field, gotta keep a chrome
I gotta get money 'til the day I'm gone
Bad bitch came from London, bad to the bone
I bet she gon' eat it up until I'm numb
Free racks on designer, had to put it on
Few shots in the whip, you better leave me 'lone
You might also like[Chorus]
So I'ma keep me a mask on
Go and trap out this bitch like a baboon
Fuck a love life, been a tough night
Got a hard knife for a nigga (Yeah)
Give me top, baby girl, keep your clothes on (Yeah)
Got a Glock and I got me some war wounds (Yeah)
Know it's showtime, I got soul ties
You gon' die 'fore I be a victim (Yeah)
Chopper hanging out the window
Draco hanging out the Jeep
Wins, we just caught an opp
We goin' up, that's two for three
Kobe, that's a two for four
Don't know me, what you speaking on?
She wanna be my only bitch
I'm tryna tell her play her role

[Outro]
Tell her, tell her play her role
Tell her, tell her play her role
Tell her, tell her play her role
Tell her, tell her play her role3Embed",2
OneRepublic,sad,"She said, ""Every time I close my eyes I feel like I could disappear
I could overflow an ocean with the cavalcade of all my tears
And I know I sound dramatic, but that's just how it feels""
She said, ""I'm holdin' to the notion that I'll find something real""


Yeah, I just want to be wanted, oh
I could use a little love sometimes
I just need to be needed, oh
Like to know I'm crossin' someone's mind
I just want to be someone that somebody needs
I just want to be more than a drop in the sea
I just want to be

She said, ""I'm countin' up my karma and I think it's time to cash it in (Cash it in)
So tired of livin' in a shadow of a mountain of what might've been (Might've been)
And I know I sound dramatic, but that's just how it feels
I've been looking for somebody to tell me that I'm real""


I just want to be wanted (Oh)
I could use a little love sometimes
I just need to be needed (Oh)
Like to know I'm crossin' someone's mind
I just want to be someone that somebody needs
I just want to be more than a drop in the sea


I just want to be wanted
Oh yeah
We just want to be wanted
Ooh


I just want to be wanted
I could use a little love sometimes
I just need to be needed
Like to know I'm crossin' someone's mindSee OneRepublic LiveGet tickets as low as $72You might also like26",0
Sasha Alex Sloan,sad,"Yelling at the sky
Screaming at the world
Baby, why'd you go away?
I’m still your girl
Holding on too tight
Head up in the clouds
Heaven only knows where you are now


How do I love, how do I love again?
How do I trust, how do I trust again?

I stay up all night, tell myself I'm alright
Baby, you're just harder to see than most
I put the record on, wait ’til I hear our song
Every night, I'm dancing with your ghost
Every night, I'm dancing with your ghost


Never got the chance
To say your last goodbye
I gotta move on
But it hurts to try


How do I love, how do I love again?
How do I trust, how do I trust again?


I stay up all night, tell myself I'm alright
Baby, you're just harder to see than most
I put the record on, wait 'til I hear our song
Every night, I'm dancing with your ghost
Every night, I'm dancing with your ghost


How do I love, how do I love again?
How do I trust, how do I trust again?
You might also like
I stay up all night, tell myself I’m alright
Baby, you’re just harder to see than most
I put the record on, wait 'til I hear our song
Every night, I’m dancing with your ghost
Every night, I'm dancing with your ghost
Every night, I'm dancing with your ghost35",0
Money Man,aggressive,"These red bottom boots, bae, these ain't Timbs
On a DMT drug and I'm selling weed pens
Only real in the circle, I don't fuck with fake friends
Only high grade flower, so I'm going up to Mercury
Gave her CareCredit 'cause she said she wanted surgery (Yo, Nflated, spice that bitch up)
I can get the pack here and gone with some urgency
All my diamonds flashing like an ambulance emergency
Vacuum seal it for you, I'ma show a little courtesy
I just left France, I got overseas currency
All my exes love me, they regret that we broke up
Two Latina bitches with me gettin' coked up
Plug got a nigga waitin', damn, what's the hold up?
When the shit done drying, I'ma buy the whole yield
They know I'm growing indoor, you can tell from the light bill
[Chorus]
I'ma start a pandemic just like the Chinese
Countin' up while I'm watching Netflix, Stranger Things
Niggas ain't ballin', they can never ever make the team
Nigga, this is exotic weed, I don't do the nicotine
Pretty bitch ridin' with me, she got high self-esteem
Presidential Rollie, nigga, bustdown Jubilee
Bought a Trackhawk just to get from point A to B
Even when I was a child, niggas couldn't play with me

[Verse 2]
Told my old lady nigga touch her, I'ma kill his ass
Got a blue check, I ain't talkin' 'bout Instagram
Had to buy a Euro cut suit, I'm a businessman
I ain't got time for the gossip, I'm a busy man
I don't do the Gucci, nigga, I don't do the Dapper Dan
I'm the type to mail a bag of loud to my biggest fan
I can't let shit slide, I can't be the bigger man
I ain't talkin' college, but my shoes cost a couple bands
D&G on, lil' six hundred my belt
Don't need no shooters, I'll shoot 'em myself
Don't need no workers, I'll serve 'em myself
I want that green like a motherfuckin' Celtic
All my shit fire, when I touch it, it's melted
I wanna touch on you, bae, I swear that I can't help it (C'mon)
They don't want war 'cause them niggas gon' lose
Told my lil' chick lose the damn attitude
I'm not afraid to get rid of you
Play with the gang, bullets riddle you
I am not normal, not typical
My African scammers Somalian
I got zaza smoke all in my oxygen
You might also like[Chorus]
I'ma start a pandemic just like the Chinese
Countin' up while I'm watching Netflix, Stranger Things
Niggas ain't ballin', they can never ever make the team
Nigga, this is exotic weed, I don't do the nicotine
Pretty bitch ridin' with me, she got high self-esteem
Presidential Rollie, nigga, bustdown Jubilee
Bought a Trackhawk just to get from point A to B
Even when I was a child, niggas couldn't play with meEmbed",2
Shawn Mendes,sad,"Taste the poison from your lips
Lately, we're as good as gone
Oh, our love is drunken in
Singing me my favorite song


Me and you
We were made to break
I know the truth
But it's much too late

You're perfectly wrong for me
And that's why it's so hard to leave
Yeah, you're perfectly wrong for me
You're perfectly wrong for me
All the stars in the sky could see
Why you're perfectly wrong for me


Oh, you know how much it hurts
Every time you say you hate me
But when we're making love, you make it worth it
I can't believe the places that you take me


There's no use
We were made to break
I know the truth
And it's much too late


You're perfectly wrong for me
And that's why it's so hard to leave
Yeah, you're perfectly wrong for me
Oh, you're perfectly wrong for me
All the stars in the sky could see
Why you're perfectly wrong for me
You might also like
Oh, and why can't I quit
When you break my heart open
I need you more than I know
Oh, and I can't resist
When you're up against my skin
I never wanna let you go


You're perfectly wrong for me
And that's why it's so hard for me
Yeah, you're perfectly wrong for me, mhm
Yeah, you're perfectly wrong for me
Hate that you know that I won't leave
Yeah, you're perfectly wrong for me, oh
Yeah, you're perfectly wrong for me
And that's why it's so hard for me
Yeah, you're perfectly wrong for me, yeah
Oh, you're perfectly wrong for me
Hate that you know that I won't leave
Yeah, you're perfectly wrong for me
Yeah, you're perfectly wrong for me34",0
Demi Lovato,sad,"It's probably what's best for you
I only want the best for you
And if I'm not the best, then you're stuck
I tried to sever ties and I ended up with wounds to bind
Like you're pouring salt in my cuts


And I just ran out of band-aids
I don't even know where to start
'Cause you can bandage the damage
You never really can fix a heart

Even though I know what's wrong
How could I be so sure if you never say what you feel, feel?
I must've held your hand so tight
You didn't have the will to fight
I guess you needed more time to heal


Baby, I just ran out of band-aids
I don't even know where to start
'Cause you can bandage the damage
You never really can fix a heart


Ooh, oh, oh
Oh, oh, yeah
Ooh, oh, oh
Oh, oh, oh, yeah


You must be a miracle worker
Swearing up and down, you can't fix what's been broken, yeah
Please don't get my hopes up
No, no
Baby, tell me, how could you be so cruel?
It's like you're pouring salt on my cuts
You might also like
Baby, I just ran out of band-aids
I don't even know where to start
'Cause you can bandage the damage
You never really can fix a heart
Baby, I just ran out of band-aids
I don't even know where to start
'Cause you can bandage the damage
You never really can fix a heart


Oh, no no no
You never really can fix a heart
Oh, no no no
You never really can fix a heart
Oh, ooh
Oh, yeah, ooh, ooh, ooh, ooh
You never really can fix my heart18",0
Jessie J,good-vibes,"Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey
Hey, hey, hey, hey (J-J-J-J-Jessie J)

[Verse 1]
Stomp stomp, I've arrived
Drop the beat, nasty face, why you looking at me?
Flying, flying, flying, flying through the sky
In my spaceship, I'm an alien tonight
[Pre-Chorus]
Dirty, dirty, dirty, dirty, dirty, dirty sucker
You think I can't get hurt like you, you motherfucker?
[Chorus]
I can do it like a brother, do it like a dude
Grab my crotch, wear my hat low like you
Do it like a brother, do it like a dude
Grab my crotch, wear my hat low like you
We can do it like the mandem, mandem, hey
We can do it like the mandem, sugar, sugar, sugar
We can do it like the mandem, mandem, hey
We can do it like the mandem, sugar, sugar, sugar
[Verse 2]
Bang bang (Hey), pour me a beer
No pretty drinks, I'm a guy out here
Rolling, rolling, rolling, rolling money like a pimp
My B-I-T-C-Hes on my dick, like this
[Pre-Chorus]
Dirty, dirty, dirty, dirty, dirty, dirty sucker
You think I can't get hurt like you, you motherfucker?
[Chorus]
I can do it like a brother, do it like a dude
Grab my crotch, wear my hat low like you
Do it like a brother, do it like a dude
Grab my crotch, wear my hat low like you
We can do it like the mandem, mandem, hey
We can do it like the mandem, sugar, sugar, sugar
We can do it like the mandem, mandem, hey
We can do it like the mandem, sugar, sugar, sugar
You might also like[Bridge]
Boys, come-come say what you wanna
Boys, you-you need to lick my dollar
Boys, g-getting hot under the collar
Holla, holla, woah (Ooh whoa)
Boys, come-come say what you wanna (Come say it)
Boys, you-you need to lick my dollar (Lick my dollar, dollar)
Boys, g-getting hot under the collar (Yeah, okay)
Holla, holla, whoa (Break it down)
[Breakdown]
I can do it like a brother, do it like a dude
Grab my crotch, wear my hat low like you
Do it like a brother, do it like a dude
Grab my crotch, wear my hat low like you
[Chorus]
I can do it like a brother, do it like a dude (Brother, du-dude)
Grab my crotch, wear my hat low like you
Do it like a brother, do it like a dude (Brother, du-dude)
Grab my crotch, wear my hat low like you
We can do it like the mandem, mandem, hey
(Ma-ma-ma-ma, ma-ma-ma-ma)
We can do it like the mandem, sugar, sugar, sugar
(Ma-ma-ma-ma, ah)
We can do it like the mandem, mandem, hey
(Ma-ma-ma-ma, ma-ma-ma-ma)
We can do it like the mandem, sugar, sugar, sugar (Yeah)
[Outro]
Do it, do it like a dude (Okay)
Do it, do it low like you
Do it, do it like a dude
Do it, do it, do it like a dude10Embed",1
Linda Ronstadt,sad,"Desperado, why don't you come to your senses?
You been out ridin' fences for so long now
Oh, you're a hard one
But I know that you've got your reasons
These things that are pleasin' you
Can hurt you somehow

Don't you draw the queen of diamonds, boy
She'll beat you if she's able
Know the queen of hearts is always your best bet
Well, it seems to me, some fine things
Have been laid upon your table
But you only want the things that you can't get
Desperado, you know you ain't gettin' no younger
Your pain and your hunger, drivin' you home
And freedom, oh freedom
Well, that's just some people talkin'
Your prison is walking
Through this world all alone

And don't your feet get cold in the winter time?
The sky won't snow, and the sun won't shine
It's hard to tell the night-time from the day
You're losin' all your highs and lows
Ain't it funny how the feelin' goes away?

Desperado, why don't you come to your senses?
Come down from your fences, open the gate
It may be rainin', but there's a rainbow above you
You better let somebody love you (let somebody love you)
Let somebody love you, before it's too lateYou might also like",0
Glee Cast,good-vibes,"I wish I could tie you up in my shoes
Make you feel unpretty, too
I was told I was beautiful
But what does that mean to you?
Look into the mirror, who's inside there?
The one with the long hair
Same old me again today, hey

[RACHEL]
My outsides are cool, my insides are blue
Every time I think I'm through, it's because of you
I've tried different ways, but it's all the same
At the end of the day I have myself to blame
I'm just tripping
[QUINN & RACHEL]
You can buy your hair if it won't grow

[QUINN]
You can fix your nose if he says so (Aahh)

[QUINN & RACHEL]
You can buy all the makeup that M.A.C. can make
But if you can't look inside you

[QUINN]
Find out who am I to (Aah)

[QUINN & RACHEL]
Be in a position to make me feel so

[RACHEL]
Damn unpretty

[QUINN]
I feel pretty

[RACHEL]
Oh, so pretty

[QUINN & RACHEL]
I feel pretty and witty and bright
You might also like[RACHEL]
Never insecure until I met you
Now I'm being stupid
I used to be so cute to me

[RACHEL & QUINN]
Just a little bit skinny

[QUINN]
Why do I look to all these things

[QUINN & RACHEL]
(To keep you happy?)

[RACHEL]
Maybe get rid of you
And then I'll get back to me, hey

[QUINN]
My outsides look cool, my insides are blue
Every time I think I'm through, it's because of you

[RACHEL]
I've tried different ways, but it's all the same
At the end of the day, I have myself to blame
Keep on tripping
[RACHEL & QUINN]
You can buy your hair if it won't grow

[QUINN]
You can fix your nose if he says so (Aahh)

[RACHEL & QUINN]
You can buy all the makeup that M.A.C. can make
But if you can't look inside you

[QUINN]
Find out who am I to (Aahh)

[RACHEL & QUINN]
Be in a position to make me feel so

[RACHEL]
Damn unpretty

[QUINN]
I feel pretty

[RACHEL]
Oh, so pretty

[QUINN & RACHEL]
I feel pretty and witty and bright

[QUINN]
And I pity

[RACHEL]
Any girl who isn't me

[RACHEL & (QUINN)]
Tonight (Oh-oh-oh, oh, oh-oh-oh)
Tonight (Oh-oh-oh, oh, oh-oh-oh)
Tonight (Oh-oh-oh, oh, oh-oh-oh)
Tonight (Oh-oh-oh, oh, oh-oh-oh)

I feel pretty (You can buy your hair if it won't grow)
Oh, so pretty (You can fix your nose if he says so)
I feel pretty and witty and bright (You can buy all the make up that M.A.C. can make, but if)

[QUINN & RACHEL]
You can't look inside you

[QUINN]
Find out who am I to (Aahh)

[QUINN & RACHEL]
Be in a position to make me feel so

[RACHEL]
Damn unpretty

[QUINN & RACHEL]
I feel pretty
(But unpretty)3Embed",1
"The Kid LAROI, Justin Bieber",aggressive,"I do the same thing, I told you that I never would
I told you I changed, even when I knew I never could
I know that I can't find nobody else as good as you
I need you to stay, need you to stay, hey
I get drunk, wake up, I'm wasted still
I realize the time that I wasted here
I feel like you can't feel the way I feel
I'll be fucked up if you can't be right here
Oh-whoa (oh-whoa, whoa)
Oh-whoa (oh-whoa, whoa)
Oh-whoa (oh-whoa, whoa)
I'll be fucked up if you can't be right here
I do the same thing, I told you that I never would
I told you I changed, evеn when I knew I nevеr could
I know that I can't find nobody else as good as you
I need you to stay, need you to stay, hey
I do the same thing, I told you that I never would
I told you I changed, even when I knew I never could
I know that I can't find nobody else as good as you
I need you to stay, need you to stay, yeah
When I'm away from you, I miss your touch (ooh-ooh)
You're the reason I believe in love
It's been difficult for me to trust (ooh-ooh)
And I'm afraid that I'ma fuck it up
Ain't no way that I can leave you stranded
'Cause you ain't never left me empty-handed
And you know that I know that I can't live without you
So, baby, stay
Oh-whoa (oh-whoa, whoa)
Oh-whoa (oh-whoa, whoa)
Oh-whoa (oh-whoa, whoa)
I'll be fucked up if you can't be right here
I do the same thing, I told you that I never would
I told you I changed, even when I knew I never could
I know that I can't find nobody else as good as you
I need you to stay, need you to stay, yeah
I do the same thing, I told you that I never would
I told you I changed, even when I knew I never could
I know that I can't find nobody else as good as you
I need you to stay, need you to stay, hey
♪
Whoa-oh
I need you to stay, need you to stay, heyYou might also likeEmbed",2
Westlife,good-vibes,"When I am down and oh my soul so weary
When troubles come and my heart burdened be
Then I am still and wait here in the silence
Until you come and sit a while with me

[Chorus]
You raise me up, so I can stand on mountains
You raise me up, to walk on stormy seas
I am strong, when I am on your shoulders
You raise me up, to more than I can be
[Instrumental break]

[Chorus]
You raise me up, so I can stand on mountains
You raise me up, to walk on stormy seas
I am strong, when I am on your shoulders
You raise me up, to more than I can be

[Chorus 2: Westlife & Choir]
You raise me up, so I can stand on mountains (Stand on mountains)
You raise me up, to walk on stormy seas (Stormy seas)
I am strong (I am strong), when I am on your shoulders (I am strong)
You raise me up, to more than I can be
You raise me up, so I can stand on mountains (Stand on mountains)
You raise me up, to walk on stormy seas (Stormy seas)
I am strong, when I am on your shoulders
You raise me up, to more than I can be
You raise me up, to more than I can be

[Outro until fade]
You raise me up... to more than I can beYou might also likeEmbed",1
"Jhené Aiko, Kurupt",sad,"Oh, boy, I'ma have to call them boys on you
Awe damn, awe damn, I'ma have to call that man on you
Something, something, something must be really wrong with you
Why can't you just tell the fuckin' truth now?
Yes your mama did, she raised a fool, wow
What the fuck did you learn in that schoolhouse?
To chase them thrills, chasin' thrills
Takin' pills in the hills, Slauson Hills, Overhills might get you killed
Not welcome 'round them parts no more
Do not run your mouth no more
I can't protect you no more
It's out of my hands for sure

You should've called me
Why you never call me?
Why you never call me?
Ohh, you should've called me
Why you never call me?
Why you never call me?
Ohh…


Okay, now you wanna say all that I’ve done to ya
You knew all along that I wasn't the one for you
So let's stop pretending like we were in love
We never shared anything but the drugs
We were both numb, never had anything real between us
We really must
Be smoking that crazy shit, in my city talkin' crazy shit
But you ain't know I'm a crazy bitch
And tell your lawyer that I ain't paying shit
Maybe you should chill, really in your feels
My bros really in the field
Neighborhood is really real and they don't play that here
You shouldn't say that here
You should've made it clear, my dear
You should've called me
You might also like
You should've called me
Why you never call me?
Why you never call me?
Ohh, you should've called me
Why you never call me?
Ohh…
You, you, you, you
You should've called me
You, you, you, you
Ohh, oh
You, you, you, you
You should've called me
You, you, you, you

[Outro: Kurupt]
Now hey sis, I'ma let you know like this
Hit me right back, this Kurupt, okay?
All these niggas with this bullshit, man, fuck these niggas mayne
The 60's, we ain't worried bout none of these muthafuckin' bustas
Ya understand me?
From the Overhill to the fronts to the back mayne
We pushin' this line to d'nine
So don't worry 'bout none of this shit from this funny ass nigga
Don't worry 'bout him callin' you and all the rest of that shit
You know what? It's his loss, ya know what I'm sayin'?
I'm pretty p'd
I heard the homie, the homie called me and was like
""Man, Jhené trippin, man, this buster ass nigga got her mind fucked up""
I'm like ""No, not Jhené""
Man fuck that nigga mayne
Né-né, you hit me I got you, you understand me?
These niggas is busters, fuck that nigga and fuck his friends, and fuck his bitch
He's nothin my nigga, you are the one, everybody else is 2's and 3's
You're the one, I love you, make sure you hit me back
This is your big brother, you hear me?
This is Kurupt, Gotti
Aye, call me as soon as you get this, you hear me?
Don't make me call your mama now, I'll track you down13",0
Shawn Mendes,sad,"I think it's time that I be honest
Should've told you not to go
Thought I knew just what I wanted
I didn't know myself at all


You're with somebody I can't be, yeah
But I can tell that you're happy


It's time for me to finally meet somebody new
Take her to all the places that I took us to
And she might help me forget
But loving her is something I could never do
Because I had, because I had you

Hey, remember when I told you
That you and I, we'd go down in history together, yeah
And does your sister ask about me?
You and I, what we had, is it gone forever?


You're with somebody I can't be
But I can tell that you're happy


It's time for me to finally meet somebody new
Take her to all the places that I took us to
And she might help me forget but loving her is something I could never do
Because I had, because I had you


There's nothin', oh
There's nothin' left to lose (ooh)
Because I had you, babe
There's nothin'
Nothin' that I could do (ooh)
I wish I had you


But I think it's time I finally found somebody new
And tell myself that she's the one to get me through
And she might help me forget but loving her is something I just couldn't do
Because I had youYou might also like29",0
